dia,hora,autor,mensaje,editado
2024-05-17,47099.0,Venegas,‎sticker omitted,False
2024-05-17,47114.0,Ashley Padilla,Oh ok,False
2024-05-17,47173.0,Venegas,mae,False
2024-05-17,47174.0,Venegas,‎sticker omitted,False
2024-05-17,73513.0,Dixon Montero,‎image omitted,False
2024-05-17,73513.0,Dixon Montero,‎image omitted,False
2024-05-21,33891.0,Juan Pablo,‎Change your security code with Juan.,False
2024-05-22,42322.0,Javier Hernández,‎image omitted,False
2024-05-22,42348.0,Gustavo Amador,How long does the match last?,False
2024-05-22,42384.0,Javier Hernández,50 minutes,False
2024-05-22,42388.0,Javier Hernández,They are two times of 20,False
2024-05-22,42395.0,Gustavo Amador,Ok ok,False
2024-05-22,42396.0,Javier Hernández,"Location: https://maps.google.com/?q=9.944983,-84.045441",False
2024-05-22,54344.0,Venegas,MAES❗❕❗❕❗❕,False
2024-05-22,54344.0,Venegas,Juanga just told me that if you prefer,False
2024-05-22,54346.0,Venegas,Come 3 or 4 days to the U,False
2024-05-22,54346.0,Venegas,"If 3 days come, it is Thursday and Wednesday for two courses virtually. Tuesday is well killed",False
2024-05-22,54346.0,Venegas,"And if not, there is the 4 day option",False
2024-05-22,54346.0,Venegas,But it would be coming Thursday to one class and Friday to one class.,False
2024-05-22,54361.0,Corella,3 days,False
2024-05-22,54385.0,Venegas,‎SURVEY:,False
2024-05-22,54385.0,Venegas,Choose,False
2024-05-22,54385.0,Venegas,OPTION: 3 days (5 votes),False
2024-05-22,54385.0,Venegas,‎OPTION: 4 days (11 votes),False
2024-05-22,54398.0,Venegas,I knew,False
2024-05-22,54451.0,Venegas,Maikol is going to give Tools I,False
2024-05-22,54459.0,Venegas,‎sticker omitted,False
2024-05-22,54468.0,Venegas,‎sticker omitted,False
2024-05-22,54473.0,Gustavo Amador,wtf,False
2024-05-22,54479.0,Juan Pablo M.,luck,False
2024-05-22,54513.0,Javier Hernández,I didn't understand well... but anything that is not virtual 👍🏽 ‎,True
2024-05-22,54517.0,Gustavo Amador,And who are our teachers going to be?,False
2024-05-22,54538.0,Felix,Support,False
2024-05-22,54567.0,Sofía Bocker,I also didn't understand well,False
2024-05-22,54590.0,Venegas,no no,False
2024-05-22,54590.0,Venegas,It will always be virtual,False
2024-05-22,54591.0,Venegas,The bimodal courses would be Instruments and contingencies,False
2024-05-22,54591.0,Venegas,That is a fact,False
2024-05-22,54598.0,Venegas,Ok it goes again,False
2024-05-22,54613.0,Gerard,Please,False
2024-05-22,54630.0,Corella,Repeat the vote then hahaha,False
2024-05-22,54630.0,Corella,It is biased,False
2024-05-22,54633.0,Javier Hernández,"Hmmm, that's strange, I understood that the priority was in person ‎",True
2024-05-22,54668.0,Ashley Padilla,It's like the people who are there right now who receive two courses virtually at night.,False
2024-05-22,54669.0,Juan Pablo M.,x3,False
2024-05-22,54713.0,Javier Hernández,That's why Víquez needs 100% approval to make it virtual,False
2024-05-22,54715.0,Sofía Bocker,"So it doesn't matter if it is 3 or 4 days, there will always be virtual courses",False
2024-05-22,54758.0,Gustavo Amador,repeat ‎,True
2024-05-22,54764.0,Juan Pablo M.,deay but then legal I didn't understand the difference between 3 days and 4 hahaha,False
2024-05-22,54830.0,Venegas,This always happens,False
2024-05-22,54831.0,Venegas,"Juanga does not want us to come to the U for 4 days, coming for 4 days implies",False
2024-05-22,54831.0,Venegas,Come Thursday only by number.,False
2024-05-22,54831.0,Venegas,come Friday just for statistics,False
2024-05-22,54831.0,Venegas,These courses are face-to-face,False
2024-05-22,54831.0,Venegas,"Esp involves having virtual classes, followed by instruments and conti on Wednesdays. As I already said, those two courses, although no one wants them, are virtual, because the teachers do not have the possibility of coming to the U.",False
2024-05-22,54875.0,Ashley Padilla,And how is the 3 day option?,False
2024-05-22,54875.0,Corella,And what are the Thursday and Friday courses to know which ones we would miss if we go for 4 days?,False
2024-05-22,54875.0,Corella,Because I think I'm not even going to swallow like 4 hours of travel for a class,False
2024-05-22,54877.0,Corella,Oh ok,False
2024-05-22,54880.0,Corella,I already answered,False
2024-05-22,54882.0,Corella,Thank you!,False
2024-05-22,54889.0,Anthony,But I want to see Juanga in person :'c,False
2024-05-22,54897.0,Gustavo Amador,Because a schedule is not made representing the rod :),False
2024-05-22,54906.0,Juan Pablo M.,Idiot the truth,False
2024-05-22,54915.0,Ashley Padilla,Please,False
2024-05-22,54918.0,Sofía Bocker,Is that so?,False
2024-05-22,54918.0,Sofía Bocker,"3 days: Tuesday full face-to-face all day, virtual Wednesday and Thursday",False
2024-05-22,54918.0,Sofía Bocker,"4 days: Monday, Tuesday, Thursday and Friday. Thursday and Friday would be just an in-person class",False
2024-05-22,54921.0,Javier Hernández,Once again Tavo releasing facts,False
2024-05-22,54930.0,Venegas,It seems that it will not be viquez,False
2024-05-22,54947.0,Corella,‎sticker omitted,False
2024-05-22,54961.0,Adrian,God saw my eyes,False
2024-05-22,54971.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,54975.0,Gustavo Amador,‎sticker omitted,False
2024-05-22,54992.0,Javier Hernández,"How nice to be a professor at the U, earn 2 million and on top of that say that you can't make it to the U ‎",True
2024-05-22,55004.0,Javier Hernández,‎sticker omitted,False
2024-05-22,55115.0,Venegas,"The 3 day option is to come on Tuesday to 3 classes in a row, numerical, statistics and instruments",False
2024-05-22,55115.0,Venegas,Birtual Wednesday and virtual Thursday and we have to come Friday to statistics and numbers,False
2024-05-22,55116.0,Venegas,"but Tuesday was killed and Juanga told me, he likes that option better.",False
2024-05-22,55116.0,Venegas,but it's a crazy day,False
2024-05-22,55118.0,Venegas,Say Alvaro things,False
2024-05-22,55127.0,Anthony,I'm going to my cell,False
2024-05-22,55129.0,Anthony,He died,False
2024-05-22,55131.0,Anthony,I am Venetian,False
2024-05-22,55192.0,Anthony,‎image omitted,False
2024-05-22,55196.0,Anthony,Colors,False
2024-05-22,55202.0,Anthony,It doesn't imply anything,False
2024-05-22,55210.0,Ashley Padilla,Those three classes in a row sound very complicated.,False
2024-05-22,55219.0,Anthony,3 day option right,False
2024-05-22,55225.0,Anthony,4 day option left,False
2024-05-22,55229.0,Anthony,that's why,False
2024-05-22,55233.0,Anthony,But I prefer,False
2024-05-22,55233.0,Javier Hernández,Classes every day 🤯,False
2024-05-22,55235.0,Anthony,That's what to come,False
2024-05-22,55236.0,Anthony,Yeah,False
2024-05-22,55249.0,Corella,x2,False
2024-05-22,55250.0,Anthony,contingencies and instruments are bimodal,False
2024-05-22,55252.0,Anthony,Yes or yes,False
2024-05-22,55255.0,Anthony,Exact,False
2024-05-22,55258.0,Anthony,There are people who live long,False
2024-05-22,55259.0,Paula,100% confirmed?,False
2024-05-22,55260.0,Anthony,Also,False
2024-05-22,55267.0,Anthony,Don't you read the seems?,False
2024-05-22,55275.0,Anthony,‎sticker omitted,False
2024-05-22,55293.0,Paula,‎sticker omitted,False
2024-05-22,55351.0,Ashley Padilla,"But then I didn't understand the 3 and 4 days hahaha, there will always be 5 right?",False
2024-05-22,55361.0,Anthony,another idiot,False
2024-05-22,55377.0,Ashley Padilla,Hahahahaha,False
2024-05-22,55383.0,Anthony,It's always 5 days of class,False
2024-05-22,55384.0,Juan Pablo M.,that rule of entering at 1 and leaving at 9,False
2024-05-22,55384.0,Anthony,But 3 in person,False
2024-05-22,55384.0,Anthony,Or 4 in person,False
2024-05-22,55390.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,55391.0,Anthony,exact,False
2024-05-22,55394.0,Javier Hernández,"Mae, first he sold us one thing and then it turned out to be another hahaha",False
2024-05-22,55397.0,Anthony,That's the anger,False
2024-05-22,55400.0,Javier Hernández,I got confused too,False
2024-05-22,55402.0,Felix,Yeah,False
2024-05-22,55403.0,Ashley Padilla,Exact,False
2024-05-22,55405.0,Sofía Bocker,Literal,False
2024-05-22,55406.0,Anthony,Xd,False
2024-05-22,55407.0,Felix,Anthony would have written better,False
2024-05-22,55415.0,Felix,‎sticker omitted,False
2024-05-22,55416.0,Ashley Padilla,Alch,False
2024-05-22,55417.0,Anthony,Anthony was not there,False
2024-05-22,55419.0,Sofía Bocker,We are not the problem😔,False
2024-05-22,55420.0,Juan Pablo M.,legal,False
2024-05-22,55435.0,Juan Pablo M.,give that phone to Tony better,False
2024-05-22,55437.0,Ashley Padilla,Real Anthony returns 😔,False
2024-05-22,55442.0,Anthony,‎sticker omitted,False
2024-05-22,55442.0,Javier Hernández,"Legally, I don't understand if in the end they are virtual yes or yes and also it is 5 days yes or yes",False
2024-05-22,55446.0,Gustavo Amador,support,False
2024-05-22,55446.0,Gerard,Isn't it the other way around?,False
2024-05-22,55454.0,Juan Pablo M.,by the way:,False
2024-05-22,55456.0,Gustavo Amador,I think so,False
2024-05-22,55466.0,Juan Pablo M.,"Venegas names, get out ‎",True
2024-05-22,55474.0,Ashley Padilla,I didn't understand anything,False
2024-05-22,55476.0,Sofía Bocker,I understand that they are virtual and 5 days yes or yes,False
2024-05-22,55480.0,Ashley Padilla,But I don't want to have 3 classes in a row,False
2024-05-22,55487.0,Juan Pablo M.,x2,False
2024-05-22,55491.0,Anthony,"Ok, Juanga already said that it will be bimodal yes or yes",False
2024-05-22,55491.0,Anthony,Instruments and Coti,False
2024-05-22,55493.0,Anthony,Conti,False
2024-05-22,55493.0,Juan Pablo M.,"8 hours in a row, not even if I was already working",False
2024-05-22,55497.0,Anthony,I confirm,False
2024-05-22,55500.0,Anthony,That's the ugly,False
2024-05-22,55508.0,Anthony,And that's why Juanga said he wanted to know,False
2024-05-22,55510.0,Anthony,What did they think?,False
2024-05-22,55514.0,Anthony,But he likes it,False
2024-05-22,55516.0,Anthony,That option,False
2024-05-22,55518.0,Juan Pablo M.,"deay, but if that's the ugly thing, why don't we discard it",False
2024-05-22,55519.0,Ashley Padilla,not to us,False
2024-05-22,55521.0,Corella,Out of 10 that option,False
2024-05-22,55522.0,Gustavo Amador,Mae the truth is those courses had at least breaks between them I would think about it,False
2024-05-22,55523.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,55523.0,Anthony,To not make us come to u,False
2024-05-22,55525.0,Anthony,4 days,False
2024-05-22,55539.0,Anthony,Juanga said,False
2024-05-22,55542.0,Anthony,that on Tuesdays,False
2024-05-22,55545.0,Javier Hernández,He puts colors on top and then says:,False
2024-05-22,55545.0,Javier Hernández,“Colors don't mean anything” 🤣,False
2024-05-22,55546.0,Anthony,I would try not to kill us,False
2024-05-22,55553.0,Anthony,I didn't put them,False
2024-05-22,55555.0,Juan Pablo M.,"I prefer to go for 4 days than to go for 8 hours one day, honestly.",False
2024-05-22,55557.0,Anthony,The image was passed to me by Juanga,False
2024-05-22,55561.0,Anthony,‎sticker omitted,False
2024-05-22,55566.0,Ashley Padilla,Names haha,False
2024-05-22,55570.0,Juan Pablo M.,deay but it's just that,False
2024-05-22,55571.0,Ashley Padilla,"Yes, seriously yes",False
2024-05-22,55571.0,Sofía Bocker,I think the question is more about whether we prefer to have 8 hours of class in a row or come in person on Thursdays and Fridays at 3 for a single course ‎,True
2024-05-22,55581.0,Sofía Bocker,Or I don't know the truth,False
2024-05-22,55586.0,Javier Hernández,I'm still standing with the 4 days,False
2024-05-22,55588.0,Anthony,Basically,False
2024-05-22,55590.0,Gerard,Best 4 days,False
2024-05-22,55594.0,Gerard,x2,False
2024-05-22,55594.0,Ashley Padilla,Same,False
2024-05-22,55594.0,Gustavo Amador,AHA,False
2024-05-22,55597.0,Ashley Padilla,4 days,False
2024-05-22,55606.0,Juan Pablo M.,and if,False
2024-05-22,55617.0,Adrian,x2 ‎,True
2024-05-22,55618.0,Gerard,.,False
2024-05-22,55621.0,Gustavo Amador,Take another poll to vote,False
2024-05-22,55623.0,Anthony,....,False
2024-05-22,55626.0,Anthony,Go,False
2024-05-22,55630.0,Juan Pablo M.,take another survey yes,False
2024-05-22,55631.0,Anthony,Juanga says it is worth 50 votes,False
2024-05-22,55634.0,Anthony,HA HA HA HA HA HA,False
2024-05-22,55645.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,55662.0,Anthony,SURVEY:,False
2024-05-22,55662.0,Anthony,8 straight hours of class or come Thursday and Friday to the U,False
2024-05-22,55662.0,Anthony,‎OPTION: 8 hours in a row (7 votes),False
2024-05-22,55662.0,Anthony,OPTION: Come to the U for two days (10 votes),False
2024-05-22,55673.0,Javier Hernández,He put it wrong again,False
2024-05-22,55681.0,Javier Hernández,"It's not coming for two days, it's coming for 4 days",False
2024-05-22,55688.0,Adrian,it is understood,False
2024-05-22,55688.0,Javier Hernández,‎sticker omitted,False
2024-05-22,55689.0,Anthony,XD,False
2024-05-22,55691.0,Anthony,It is understood,False
2024-05-22,55696.0,Anthony,Thanks Adrian,False
2024-05-22,55710.0,Javier Hernández,"Tony's vote is not Tony, look out there",False
2024-05-22,55711.0,Anthony,‎sticker omitted,False
2024-05-22,55717.0,Adrian,I hate them. I'm going to have to eat 4 hours of round trip sawing for a fucking class. The proof that it goes is literally 0,False
2024-05-22,55721.0,Ashley Padilla,We want the real,False
2024-05-22,55734.0,Juan Pablo M.,Adrian,False
2024-05-22,55737.0,Ashley Padilla,If it's any other way it won't even go haha,False
2024-05-22,55737.0,Anthony,HA HA HA HA HA HA,False
2024-05-22,55737.0,Juan Pablo M.,you don't even come,False
2024-05-22,55737.0,Javier Hernández,You're still going to be missing 🤣,False
2024-05-22,55743.0,Adrian,ha ha ha,False
2024-05-22,55750.0,Javier Hernández,I bet it doesn't even connect,False
2024-05-22,55752.0,Anthony,Juanpa doesn't go to class either,False
2024-05-22,55883.0,Gustavo Amador,Gustavo Amador posted a message.,False
2024-05-22,55755.0,Anthony,😂😂😂,False
2024-05-22,55758.0,Anthony,What are you talking about,False
2024-05-22,55786.0,Juan Pablo M.,"Deay, if I don't go to one, I won't go 8 hours straight",False
2024-05-22,55791.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,55803.0,Anthony,And he's going to be too lazy to come to short class on Thursdays,False
2024-05-22,55809.0,Juan Pablo M.,have faith,False
2024-05-22,55816.0,Anthony,‎sticker omitted,False
2024-05-22,55818.0,Anthony,I don't believe him pa,False
2024-05-22,55819.0,Anthony,Hahahaha,False
2024-05-22,55825.0,Adrian,he lacks hate,False
2024-05-22,55828.0,Anthony,Juanga said that 4 days then,False
2024-05-22,55840.0,Anthony,IT'S ALREADY LEFT,False
2024-05-22,55848.0,Gustavo Amador,‎sticker omitted,False
2024-05-22,55855.0,Dixon Montero,4 days then?,False
2024-05-22,55856.0,Juan Pablo M.,"deay, amen",False
2024-05-22,55857.0,Anthony,"By the way, I hate them too XD",False
2024-05-22,55867.0,Anthony,Yup,False
2024-05-22,55872.0,Gerard,‎sticker omitted,False
2024-05-22,55872.0,Corella,"Anything there, please rotate things from those two classes.",False
2024-05-22,55875.0,Dixon Montero,"What HP asks for something, decide",False
2024-05-22,55882.0,Juan Pablo M.,He's already decided what he's talking about.,False
2024-05-22,55884.0,Juan Pablo M.,HAHAHA,False
2024-05-22,55885.0,Javier Hernández,"Maybe that's not valid, there are only 11 votes out of 30",False
2024-05-22,55886.0,Anthony,Say it's already decided,False
2024-05-22,55889.0,Anthony,"What are you talking about, idiot?",False
2024-05-22,55902.0,Dixon Montero,*,False
2024-05-22,55909.0,Luis Fer Amey,HAHAHAHAHAHA,False
2024-05-22,55915.0,Gustavo Amador,Juanga is God,False
2024-05-22,55916.0,Javier Hernández,To make a decision like this you should zoom in with everyone,False
2024-05-22,55917.0,Javier Hernández,Minimum,False
2024-05-22,55919.0,Gustavo Amador,does not occupy votes,False
2024-05-22,55921.0,Anthony,"Yes, that's true",False
2024-05-22,55936.0,Dixon Montero,We are taking it into consideration,False
2024-05-22,55938.0,Anthony,I mean Juanga finally rules xddd,False
2024-05-22,55942.0,Javier Hernández,"Or let him choose at his own discretion, but even without your influence",False
2024-05-22,55943.0,Anthony,The teacher only wanted to half know,False
2024-05-22,55944.0,Juan Pablo M.,there is no quorum is it?,False
2024-05-22,55944.0,Javier Hernández,Exact,False
2024-05-22,55945.0,Anthony,What did they think?,False
2024-05-22,55948.0,Dixon Montero,But in reality the schedules are not decided by us.,False
2024-05-22,55956.0,Anthony,Because if it starts to move,False
2024-05-22,55957.0,Dixon Montero,‎sticker omitted,False
2024-05-22,55961.0,Juan Pablo M.,deay but half an hour for nothing then,False
2024-05-22,55966.0,Anthony,You have to accommodate other things,False
2024-05-22,55967.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,55977.0,Anthony,Say yes at the end,False
2024-05-22,55990.0,Anthony,Because he wanted 3 days,False
2024-05-22,55994.0,Anthony,And in the end he said that 4,False
2024-05-22,55996.0,Anthony,For you,False
2024-05-22,56004.0,Anthony,"In other words, time was not wasted.",False
2024-05-22,56009.0,Anthony,Don't talk shit xd,False
2024-05-22,56013.0,Anthony,‎sticker omitted,False
2024-05-22,56029.0,Gustavo Amador,‎sticker omitted,False
2024-05-22,56064.0,Anthony,Tons left the 4 day option he said,False
2024-05-22,56064.0,Anthony,Monday sends the final order.,False
2024-05-22,56086.0,Javier Hernández,‎sticker omitted,False
2024-05-22,56088.0,Anthony,I wanted option 3 so it didn't influence either,False
2024-05-22,56099.0,Anthony,Because Juanga also wanted 3 days xd,False
2024-05-22,56105.0,Adrian,excellent!!! 3-day semester and ask for notes for the other two. Because after that it's 4 pm so I'll probably have to leave before 2 if I want to get there. In other words it's not going to happen xd,False
2024-05-22,56127.0,Dixon Montero,But soft,False
2024-05-22,56130.0,Dixon Montero,The one with 4,False
2024-05-22,56135.0,Dixon Montero,Would it all be in person?,False
2024-05-22,56139.0,Ashley Padilla,No,False
2024-05-22,56142.0,Felix,But tell him to give a few people a chance to answer.,False
2024-05-22,56146.0,Felix,The vote is tied,False
2024-05-22,56147.0,Sofía Bocker,Virtual Wednesday,False
2024-05-22,56160.0,Gerard,‎sticker omitted,False
2024-05-22,56166.0,Anthony,Eye,False
2024-05-22,56170.0,Javier Hernández,Or let him explain to us tomorrow for a moment ‎,True
2024-05-22,56184.0,Dixon Montero,That vote does not give me enough information,False
2024-05-22,56194.0,Juan Pablo M.,‎sticker omitted,False
2024-05-22,56204.0,Anthony,????,False
2024-05-22,56216.0,Felix,"Yes, tomorrow in class it will be easier to decide.",False
2024-05-22,56226.0,Dixon Montero,I accept the motion,False
2024-05-22,56231.0,Juan Pablo M.,in the one with you,False
2024-05-22,56232.0,Javier Hernández,Maybe in that vote Tony's vote is Venegas and I would swear that Tony prefers 4 days (he lives in the U),False
2024-05-22,56239.0,Juan Pablo M.,the whole class please,False
2024-05-22,56239.0,Luis Fer Amey,8 hours straight? 🫣,False
2024-05-22,56246.0,Adrian,"He prefers 3, he already said it",False
2024-05-22,56246.0,Anthony,Tony wants 4 days,False
2024-05-22,56249.0,Anthony,But just said,False
2024-05-22,56252.0,Anthony,I live here,False
2024-05-22,56254.0,Anthony,Xd,False
2024-05-22,56263.0,Anthony,‎image omitted,False
2024-05-22,56265.0,Dixon Montero,I shit on venegas,False
2024-05-22,56277.0,Javier Hernández,Venegas has Tony's phone number -.-,False
2024-05-22,56286.0,Luis Fer Amey,Day yes,False
2024-05-22,56286.0,Anthony,HAHAHA,False
2024-05-22,56288.0,Anthony,Yeah,False
2024-05-22,56288.0,Adrian,I don't understand at all then,False
2024-05-22,56290.0,Anthony,In fact,False
2024-05-22,56295.0,Anthony,I am Venetian,False
2024-05-22,56306.0,Anthony,‎image omitted,False
2024-05-22,56323.0,Luis Fer Amey,Mae then don't pay attention to him,False
2024-05-22,56341.0,Anthony,What are you talking about?,False
2024-05-22,56360.0,Dixon Montero,"Let's not pay attention to you, mamatolete",False
2024-05-22,56363.0,Dixon Montero,‎sticker omitted,False
2024-05-22,56372.0,Javier Hernández,‎sticker omitted,False
2024-05-22,56595.0,Javier Hernández,‎sticker omitted,False
2024-05-22,57693.0,Adrian,‎image omitted,False
2024-05-22,57707.0,Venegas,loHAHAHAHA,False
2024-05-22,57718.0,Venegas,Coming soon Corella and Yuplon,False
2024-05-22,62439.0,Paula,‎sticker omitted,False
2024-05-23,38237.0,Javier Hernández,Asymptotic Statistics - Lecture Notes.pdf • ‎115 pages ‎document omitted,False
2024-05-23,38247.0,Corella,Thank you,False
2024-05-23,38261.0,Ashley Padilla,"Thank you, very kind!",False
2024-05-23,40213.0,Juan Pablo,‎Change your security code with Juan.,False
2024-05-23,87657.0,Juan Pablo,‎Change your security code with Juan.,False
2024-05-24,41054.0,Dixon Montero,https://www.instagram.com/reel/C6NLfpeNZxn/?igsh=MTFhNzVzNDVqcmdyaA==,False
2024-05-24,41066.0,Dixon Montero,https://www.instagram.com/reel/C6O7R50uM48/?igsh=Z245cHhqa2xwaWJx,False
2024-05-28,75526.0,Venegas,Does anyone else feel that the exam was rude?,False
2024-05-28,75559.0,Venegas,"That is, at least a different level from the practices, exercises done in class and previous exams",False
2024-05-28,75566.0,Venegas,Exercises*,False
2024-05-28,75566.0,Luis Fer Amey,He was cheating,False
2024-05-28,75570.0,Juan Pablo M.,Yeah,False
2024-05-28,75573.0,Felix,‎sticker omitted,False
2024-05-28,75575.0,Venegas,Thank you,False
2024-05-28,75593.0,Venegas,"I thought I was the only one, I really want to tell you",False
2024-05-28,75598.0,Venegas,on Friday,False
2024-05-28,75611.0,Venegas,Because I do feel that it was rude,False
2024-05-28,75614.0,Venegas,rude*,False
2024-05-28,75617.0,Ashley Padilla,More difficult than what we experienced in the previous semester and more difficult than last semester too,False
2024-05-28,75653.0,Juan Pablo M.,"Yes, it felt far above what we had seen, the truth is haha",False
2024-05-28,75665.0,Venegas,‎sticker omitted,False
2024-05-28,75886.0,Luis Fer Amey,"In other words, very tricky. In general, whether it occurred to you to double gamma or try the martingale or run the risk of ruin are small details that do not",False
2024-05-28,75924.0,Gerard,And he had said that he was going to make it easy because of the time,False
2024-05-28,75961.0,Marco Guardia,I didn't like it in two parts,False
2024-05-28,75961.0,Marco Guardia,Sometimes things occur to you at once.,False
2024-05-28,75974.0,Gerard,x2,False
2024-05-28,75999.0,Ashley Padilla,"We should talk about that with the teacher, yes, let's negotiate that again.",False
2024-05-28,76074.0,Gerard,"I would rather him tell us a thousand times, leave your pockets empty and check us before going to the bathroom than what he did.",False
2024-05-28,76081.0,Corella,"Hpt, at least I did a lot of stupid things because I was more attentive to the time than to the exam.",False
2024-05-28,76093.0,Corella,Or things that I would not have done calmly,False
2024-05-28,76096.0,Luis Fer Amey,Forks,False
2024-05-28,76123.0,Corella,Seeeh,False
2024-05-28,76407.0,Javier Hernández,And technical. It was know the trick or nothing,False
2024-05-28,76486.0,Javier Hernández,I just don't know how good an idea it is because there's still a test left...,False
2024-05-28,76486.0,Javier Hernández,"The moment he sees that the grades went down, he will realize that something happened and maybe he will tell us something.",True
2024-05-28,76500.0,Venegas,Exactly,False
2024-05-28,76510.0,Venegas,it should not be like that,False
2024-05-28,76515.0,Venegas,not everything is tricks,False
2024-05-28,76541.0,Javier Hernández,"I think it's better to wait for him to deliver notes, from what I saw he may deliver them to us on Thursday",False
2024-05-28,76601.0,Javier Hernández,It is better for us that he scolds us and touches our hearts than that we complain to him and he gets even,False
2024-05-28,76628.0,Venegas,"Well, it's not like he was going to be disappointed.",False
2024-05-28,76637.0,Corella,"I mean, yes, but also tell him without complaining that why doesn't he take the normal sgt exam?",False
2024-05-28,76638.0,Venegas,I was just going to tell you and that's it.,False
2024-05-28,76641.0,Corella,And check us out,False
2024-05-28,76655.0,Venegas,Because if it gets stuck it will scare us,False
2024-05-28,76660.0,Venegas,That is a fact,False
2024-05-28,76681.0,Javier Hernández,"Therefore, it would be better to wait and see what he says first",False
2024-05-28,76705.0,Marco Guardia,"Yes, totally",False
2024-05-28,76705.0,Marco Guardia,Better wait for him to ask us what happened to us,False
2024-05-28,76711.0,Venegas,Well,False
2024-05-28,76730.0,Corella,AHA,False
2024-05-28,79213.0,Venegas,"I heard ""Variables do not have identical distribution"" and I",False
2024-05-28,79215.0,Venegas,‎sticker omitted,False
2024-05-29,53440.0,Venegas,my little whores,False
2024-05-29,53453.0,Venegas,‎image omitted,False
2024-05-29,53455.0,Venegas,For that reason,False
2024-05-29,53457.0,Venegas,There is an error,False
2024-05-29,53463.0,Venegas,On Wednesday schedule,False
2024-05-29,53489.0,Venegas,"The first, that is, Instruments, is from 5 to 7",False
2024-05-29,53489.0,Venegas,"The second, that is, Conti, is from 7 to 9",False
2024-05-29,53494.0,Venegas,Both virtual on Wednesday,False
2024-05-29,53500.0,Venegas,"Confirmed by Juanga, for that",False
2024-05-29,54920.0,Luis Fer Amey,Day yes 😖,False
2024-05-29,54934.0,Luis Fer Amey,This schedule turned out worse,False
2024-05-30,36814.0,Venegas,"Don't worry my king, the teaching evaluation is to accuse those comments",False
2024-05-30,36817.0,Venegas,‎sticker omitted,False
2024-05-30,36828.0,Venegas,I have never wanted to fill one as much as this one,False
2024-05-30,36829.0,Venegas,‎sticker omitted,False
2024-05-30,38222.0,Venegas,Tip: See what...,False
2024-05-30,38222.0,Venegas,***Proceed to add another topic,False
2024-05-30,38226.0,Venegas,‎sticker omitted,False
2024-05-30,65102.0,Dixon Montero,‎image omitted,False
2024-05-30,75424.0,Sofía Bocker,‎image omitted,False
2024-05-30,75424.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75433.0,Sofía Bocker,‎image omitted,False
2024-05-30,75559.0,Sofía Bocker,‎Video omitted,False
2024-05-30,75559.0,Sofía Bocker,‎Video omitted,False
2024-05-30,75559.0,Sofía Bocker,‎Video omitted,False
2024-05-30,77431.0,Javier Hernández,‎sticker omitted,False
2024-05-30,78576.0,Juan Pablo M.,‎Changed your security code with Juan Pablo M..,False
2024-05-31,49916.0,Venegas,The next exam comes without being independent,False
2024-05-31,49917.0,Venegas,To not be able to do that trick,False
2024-05-31,49918.0,Venegas,‎sticker omitted,False
2024-06-04,42978.0,Gustavo Amador,In my free time I got into an AI that generates songs and I gave the description that those from the math school wanted the physicists to leave haha,False
2024-06-04,42978.0,Gustavo Amador,"In case you want to listen to it, it's funny xd:",False
2024-06-04,42978.0,Gustavo Amador,,False
2024-06-04,42978.0,Gustavo Amador,https://suno.com/song/1eba8dd3-f673-4d0f-b9cd-e940c5dd0695,False
2024-06-06,33033.0,Venegas,Maikol: I'm going to run into them again,False
2024-06-06,33042.0,Venegas,I brought Tools with him the other semester,False
2024-06-06,33047.0,Venegas,‎sticker omitted,False
2024-06-06,33172.0,Gustavo Amador,Deay not anymore 🙇🏻‍♂️,False
2024-06-06,33179.0,Gustavo Amador,‎sticker omitted,False
2024-06-06,33220.0,Ashley Padilla,We never expect anything from you and you still disappoint us,False
2024-06-06,33243.0,Gustavo Amador,‎sticker omitted,False
2024-06-06,33244.0,Gustavo Amador,‎sticker omitted,False
2024-06-06,76223.0,Adrian,‎image omitted,False
2024-06-07,66465.0,Ashley Padilla,‎sticker omitted,False
2024-06-07,66478.0,Venegas,*HAHAHAKJSJKASJKASJKAS*,False
2024-06-07,66482.0,Venegas,You are worthless,False
2024-06-07,66488.0,Juan Pablo M.,HAHAHAHAHAHAHAHAHAHAHAHA,False
2024-06-07,66503.0,Venegas,Someone tell Tony's bitch to look at the cell phone,False
2024-06-07,66505.0,Venegas,Please,False
2024-06-07,66556.0,Anthony,I'm already,False
2024-06-07,66562.0,Anthony,you haven't sent me anything,False
2024-06-07,66570.0,Venegas,xd,False
2024-06-07,66572.0,Venegas,Mae tony,False
2024-06-07,66576.0,Venegas,The confidence interval,False
